id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
3706,包装包装,32,36,严格来说,36,40,包装,正面
3707,_, , ,很好。不错。,0,6,整体,正面
3707,_, , ,挺好,6,8,整体,正面
3707,交付。,9,12,及时,13,15,物流,正面
3707,交付。,10,13,专业专业职类,15,21,物流,正面
3708,_, , ,没关系。,0,4,整体,正面
3708,_, , ,干净,17,19,功效,正面
3708,尝尝。,10,13,光线很亮,6,10,气味,正面
3709,体液补充效应,0,6,"很好,你好吗?",6,13,功效,正面
3710,透气性,9,12,这只是正常的。,13,20,使用体验,负面
3710,_, , ,泛白,0,2,使用体验,负面
3710,_, , ,没有化妆。,3,8,使用体验,负面
3711,_, , ,实际,0,2,价格,正面
3711,速度速度,10,14,很快,14,16,物流,正面
3712,清洗。,14,17,很简单,17,20,功效,正面
3713,_, , ,廉价的。,0,4,价格,正面
3713,_, , ,支出支出,4,8,价格,正面
3714,_, , ,这是很好的。,6,12,整体,正面
3715,_, , ,还可以,5,8,整体,正面
3716,_, , ,错误。,0,3,物流,负面
3717,尝尝,13,15,我喜欢它。,8,13,气味,正面
3717,尝尝,13,15,很熟悉,20,23,气味,正面
3718,_, , ,否定评论,20,24,整体,负面
3718,_, , ,没用的,9,12,整体,负面
3718,_, , ,很垃圾,12,15,整体,负面
3718,_, , ,这很悲伤,47,51,整体,负面
3719,_, , ,不错,2,4,整体,正面
3719,_, , ,有点滑,28,31,使用体验,中性
3719,清洁效应,33,37,常有这样的事情,37,44,功效,中性
3720,隔膜,18,20,来吧。,20,23,功效,正面
3720,防太阳效应,0,5,_, , ,功效,中性
3720,_, , ,没有石油。,28,33,使用体验,正面
3721,_, , ,水里装满了水,12,18,功效,正面
3721,_, , ,不错,9,11,整体,正面
3721,_, , ,便宜点,20,23,价格,正面
3721,_, , ,说得好,23,26,整体,正面
3722,后勤后勤后勤,3,9,超快,9,11,物流,正面
3722,体液补充效应,34,40,不错,40,42,功效,正面
3722,_, , ,这是很好的。,26,32,整体,正面
3722,价格价格价格,43,49,真是太慷慨了非常感谢,49,59,价格,正面
3723,_, , ,这是很好的。,4,10,整体,正面
3724,_, , ,皮肤刺激剂,6,11,使用体验,负面
3724,_, , ,这会很紧的,17,22,使用体验,负面
3725,交付。,2,5,有很多工作要做,5,12,物流,正面
3726,_, , ,我不知道这是否是真的,5,15,真伪,中性
3727,服务,12,14,我很高兴。,15,20,服务,正面
3727,_, , ,我喜欢它。,23,28,整体,正面
3728,后勤后勤后勤,0,6,很快,6,8,物流,正面
3728,质量质量,17,21,很好,21,23,其他,正面
3728,活动,26,28,这是笔好交易,30,36,价格,正面
3728,_, , ,正,24,25,真伪,正面
3729,_, , ,我希望这是真正的事情。,6,17,真伪,中性
3730,_, , ,不错,6,8,整体,正面
3730,_, , ,"好极了,你觉得呢?",9,18,整体,正面
3731,尝尝,0,2,淡淡的,2,5,气味,正面
3731,水文,7,9,超级的。,9,13,使用体验,正面
3731,_, , ,没有刺激。,15,20,使用体验,正面
3732,价格价格价格,6,12,实际,12,14,价格,正面
3733,_, , ,这是很好的。,6,12,整体,正面
3733,_, , ,经济经济经济经济,13,21,价格,正面
3733,_, , ,实际,22,24,价格,正面
3734,尝尝,7,9,_, , ,气味,中性
3734,纹理,34,36,凉爽。,36,39,使用体验,正面
3734,_, , ,不油腻。,40,44,使用体验,正面
3734,_, , ,有灯光,49,52,功效,正面
3735,_, , ,不错,0,2,整体,正面
3735,_, , ,我没事,2,5,整体,正面
3735,价格价格价格,6,12,昂贵的。,12,16,价格,正面
3735,礼品礼品,18,22,_, , ,价格,正面
3736,_, , ,最烂的,6,9,整体,负面
3736,_, , ,一点用都没有,13,19,整体,负面
3737,_, , ,"好极了,这下好了",0,8,整体,正面
3738,体液补充效应,15,21,丁字裤,21,24,功效,正面
3738,_, , ,特别好用,11,15,整体,正面
3739,_, , ,这是很好的。,0,6,整体,正面
3739,_, , ,白白的,9,12,功效,正面
3739,_, , ,不油腻。,14,18,使用体验,正面
3740,发货,0,2,来吧。,2,5,物流,正面
3740,_, , ,一如既往的永远的,6,14,整体,正面
3741,_, , ,这是很好的。,2,8,整体,正面
3742,收货,0,2,马上就好了,2,7,物流,正面
3742,_, , ,不错,17,19,整体,正面
3743,价格价格价格,0,6,首首首首首,6,11,价格,正面
3743,泡沫,12,14,更多,14,16,使用体验,正面
3743,_, , ,干净得很,24,28,功效,正面
3743,_, , ,没那么紧,19,23,使用体验,正面
3744,发货,2,4,快点,4,6,物流,正面
3744,包装包装,7,11,不错,12,14,包装,正面
3744,价格价格价格,23,29,实际,29,31,价格,正面
3744,_, , ,这是真实的。,38,44,真伪,正面
3745,_, , ,很好,2,4,整体,正面
3745,_, , ,不错,7,9,整体,正面
3745,货币价格,20,24,高,24,25,价格,正面
3746,_, , ,不错,2,4,整体,正面
3746,_, , ,价钱便宜多了,16,22,价格,正面
3747,_, , ,油很油滑的。,0,6,功效,正面
3747,_, , ,化妆很化妆,6,11,功效,正面
3747,_, , ,有点干燥,14,18,使用体验,中性
3747,颜色颜色,19,23,很好。不错。,24,30,包装,正面
3748,活动活动活动活动,6,14,这是完美的一个。,18,26,价格,正面
3749,后勤后勤后勤,0,6,超级快。,6,10,物流,正面
3749,_, , ,很好。不错。,11,17,整体,正面
3749,_, , ,是的。喜欢。,18,24,整体,正面
3750,交付交付交付交付,0,8,飞快,8,10,物流,正面
3751,价格价格价格,9,15,适合,15,17,价格,正面
3751,_, , ,这是很好的。,19,25,整体,正面
3752,_, , ,说得好,4,7,整体,正面
3753,_, , ,实际,10,12,价格,正面
3754,交付速度,3,7,超快,7,9,物流,正面
3754,_, , ,不错,0,2,整体,正面
3755,_, , ,总是,3,5,整体,正面
3756,_, , ,还可以,12,15,整体,正面
3757,后勤后勤后勤,4,10,很快,10,12,物流,正面
3757,活动活动活动活动,14,22,这是一笔好交易,24,31,价格,正面
3758,_, , ,情况不妙,0,4,整体,负面
3758,_, , ,太白了。太白了。,8,16,功效,负面
3758,_, , ,卡粉,5,7,使用体验,负面
3759,_, , ,-没关系。,8,13,整体,正面
3760,货币价格货币价格,5,13,高,13,14,价格,正面
3760,_, , ,它的工作原理。,16,23,整体,正面
3761,_, , ,干净的,9,12,功效,正面
3762,_, , ,不错,9,11,整体,正面
3763,_, , ,很好。不错。,0,6,整体,正面
3763,_, , ,确实有效,7,11,整体,正面
3763,_, , ,一点也不,14,18,使用体验,正面
3763,_, , ,它是如此的清新。,19,27,使用体验,正面
3764,后勤后勤后勤,0,6,太快了,6,9,物流,正面
3764,_, , ,这是很好的。,30,36,整体,正面
3765,_, , ,我喜欢它。,5,10,整体,正面
3765,_, , ,不错,3,5,整体,正面
3766,_, , ,我喜欢它。,10,15,整体,正面
3766,_, , ,这不贵,16,19,价格,正面
3766,_, , ,好用,19,21,整体,正面
3767,_, , ,很好,0,2,整体,正面
3767,_, , ,不错,3,5,整体,正面
3768,_, , ,这么小,5,8,尺寸,负面
3768,_, , ,湿透了,9,12,使用体验,正面
3769,尝尝,0,2,闻起来好香,2,7,气味,正面
3769,_, , ,比较费比较费,17,23,价格,负面
3770,_, , ,不错,2,4,整体,正面
3770,_, , ,对,5,6,整体,正面
3771,_, , ,是啊。喜欢。,2,8,整体,正面
3772,货币价值价格,0,6,高,6,7,价格,正面
3772,_, , ,说得好,9,12,整体,正面
3772,礼品礼品,19,23,_, , ,价格,正面
3773,_, , ,很快,15,17,物流,正面
3774,体液补充效应,7,13,不错,15,17,功效,正面
3774,优优强,20,23,_, , ,价格,负面
3775,_, , ,说得好,22,25,整体,正面
3776,包装包装,7,11,"很漂亮,很美丽",11,18,包装,正面
3777,面具的效应,7,12,完美无缺,13,17,功效,正面
3777,后勤后勤后勤,24,30,"很快的,我马上回来",31,40,物流,正面
3777,_, , ,这是很好的。,0,6,整体,正面
3777,_, , ,我非常喜欢,18,23,整体,正面
3778,体液补充效应,0,6,不错,6,8,功效,正面
3778,后勤后勤后勤,9,15,很快,16,18,物流,正面
3778,_, , ,这是很好的。,31,37,整体,正面
3779,活动活动活动活动,4,12,这是笔好交易,17,23,价格,正面
3779,_, , ,满意,0,2,整体,正面
3780,_, , ,这是很好的。,15,21,整体,正面
3781,_, , ,这是很好的。,0,6,整体,正面
3782,体液补充效应,0,6,好,6,7,功效,正面
3782,_, , ,水很湿,11,14,使用体验,正面
3782,尝尝,15,17,基凯,17,19,气味,正面
3782,_, , ,易吸收,20,23,使用体验,正面
3782,活动,25,27,这是一笔好交易,30,37,价格,正面
3783,包装包装,9,13,不错嘛,13,16,包装,正面
3783,后勤后勤后勤,23,29,还蛮快,29,32,物流,正面
3784,_, , ,不错,0,2,整体,正面
3784,价格价格价格,11,17,便宜点,17,20,价格,正面
3785,体液补充效应,39,45,不错,35,37,功效,正面
3785,_, , ,超额付款,2,6,价格,正面
3785,_, , ,来吧。,21,24,物流,正面
3785,_, , ,很好.,35,38,整体,正面
3785,_, , ,便宜点,17,20,价格,正面
3786,_, , ,这是很好的。,2,8,整体,正面
3786,_, , ,不错,9,11,整体,正面
3786,_, , ,干净的,12,15,功效,正面
3787,_, , ,有很多东西,8,13,整体,正面
3787,_, , ,我太高兴了,0,5,整体,正面
3788,湿保持作用,6,11,很好不错,11,15,功效,正面
3789,_, , ,这是很好的。,0,6,整体,正面
3789,_, , ,"刮胡子的时候,就打开它",22,33,使用体验,正面
3789,_, , ,这是非常好的。,14,21,使用体验,正面
3790,_, , ,非常慷慨的款待,8,15,价格,正面
3790,_, , ,还可以,0,3,整体,正面
3791,包装包装,0,4,"太丑了,我怕会吓死你",5,15,包装,负面
3792,_, , ,很好,0,2,整体,正面
3793,_, , ,我喜欢它。,13,18,整体,正面
3793,_, , ,闻起来好香,19,24,气味,正面
3793,_, , ,我马上就到,6,11,物流,正面
3794,_, , ,太白了,2,5,功效,负面
3794,_, , ,白人是不正常的,6,13,功效,负面
3795,_, , ,不错,0,2,整体,正面
3795,礼品礼品,15,19,很多,13,15,价格,正面
3796,精准度。,18,22,很多,22,24,成分,正面
3796,_, , ,"那很好,从你嘴里说出来",0,11,整体,正面
3796,_, , ,低劣的。,13,17,价格,正面
3797,_, , ,水很湿,2,5,使用体验,正面
3797,_, , ,不油腻。,6,10,使用体验,正面
3798,质量期,0,3,不到四年,27,31,新鲜度,负面
3799,_, , ,这是真实的。,3,9,真伪,正面
3799,_, , ,不错,0,2,整体,正面
3800,_, , ,不错,3,5,整体,正面
3801,_, , ,香度,29,31,气味,正面
3801,_, , ,我喜欢它。,32,37,整体,正面
3802,_, , ,这建议很好,5,10,价格,正面
3802,_, , ,很高兴。,11,15,整体,正面
3803,_, , ,我没有失望,7,12,整体,正面
3804,_, , ,白色的很,0,4,功效,正面
3804,_, , ,粪便。,11,14,使用体验,负面
3804,_, , ,痒痒痒痒痒的,16,22,使用体验,负面
3805,快速快速速度,10,16,很快,16,18,物流,正面
3806,_, , ,说得好,20,23,整体,正面
3806,_, , ,我很高兴,12,16,整体,正面
3806,_, , ,-装满了水,0,5,功效,正面
3807,_, , ,这是很好的。,0,6,整体,正面
3807,_, , ,水水很湿的,12,17,使用体验,正面
3808,颜色颜色,0,4,不错的合身,4,9,包装,正面
3808,_, , ,当然,10,12,功效,正面
3808,_, , ,白白,12,14,功效,中性
3809,_, , ,但民民...,8,14,使用体验,正面
3809,_, , ,好,15,16,整体,正面
3810,交付速度,26,30,来吧。,30,33,物流,正面
3810,_, , ,好,36,37,整体,正面
3811,_, , ,很好。不错。,6,12,整体,正面
3812,_, , ,闻起来好香,0,5,气味,正面
3812,效果,8,10,很好。不错。,10,16,功效,正面
3812,泡沫,17,19,很多,19,21,使用体验,正面
3813,_, , ,很不错,15,18,整体,正面
3814,_, , ,这是非常好的。,0,7,整体,正面
3814,_, , ,"很好,你觉得呢?",7,15,整体,正面
3815,包装容器,0,4,精美,4,6,包装,正面
3815,价格价格价格,12,18,合理合理,18,22,价格,正面
3815,_, , ,上乘,9,11,整体,正面
3816,_, , ,是啊。不错。,12,18,整体,正面
3816,速度速度,28,32,来吧。,32,35,物流,正面
3817,珍爱,12,14,很多,14,16,成分,正面
3817,_, , ,这是很好的。,4,10,整体,正面
3817,_, , ,粘结胶胶,17,21,使用体验,正面
3817,_, , ,这是非常好的。,26,33,使用体验,正面
3817,_, , ,挺好,41,43,整体,正面
3818,_, , ,这是很好的。,0,6,整体,正面
3819,掩护。,5,8,非常好,14,17,功效,正面
3819,湿保持效果,9,14,非常好,14,17,功效,正面
3820,_, , ,这是非常好的。,0,7,整体,正面
3820,_, , ,不错又舒适,11,16,使用体验,正面
3821,_, , ,还行吧,0,3,整体,正面
3822,孤立。,0,3,这是非常好的。,3,10,功效,正面
3822,_, , ,颜色有点亮,11,16,功效,正面
3823,体液补充效应,15,21,很好。不错。,21,27,功效,正面
3823,_, , ,它是如此柔软。,8,15,使用体验,正面
3823,_, , ,这是非常好的。,28,35,整体,正面
3824,_, , ,是的。。。是的。,2,10,整体,正面
3825,补液,5,7,_, , ,功效,正面
3825,_, , ,不错,0,2,整体,正面
3826,_, , ,尼斯。不错。,0,6,整体,正面
3826,_, , ,这是很好的。,7,13,整体,正面
3827,活动活动活动活动,1,9,这是一个很好的交易。,11,21,价格,正面
3827,包装包装,22,26,很好。不错。,26,32,包装,正面
3827,-精细。,33,37,挺多的,38,41,成分,正面
3827,效果效果效果效果,42,50,没什么,51,54,功效,中性
3828,_, , ,滑动滑动器,8,13,使用体验,正面
3829,_, , ,很好,4,6,整体,正面
3829,_, , ,很好。不错。,11,17,整体,正面
3830,_, , ,好,20,21,整体,正面
3831,_, , ,说得好,5,8,整体,正面
3832,_, , ,非常好不错,0,5,整体,正面
3832,_, , ,酷毙了,14,17,整体,正面
3833,_, , ,有点热,19,22,使用体验,负面
3834,价格价格价格,2,8,实际,8,10,价格,正面
3834,_, , ,阳,0,1,真伪,正面
3834,礼物,17,19,_, , ,价格,正面
3835,_, , ,这是真实的。,0,6,真伪,正面
3835,_, , ,低劣的。,22,26,价格,正面
3836,_, , ,实用,2,4,整体,正面
3836,货币价值,5,9,高,9,10,价格,正面
3836,_, , ,我喜欢它。,13,18,整体,正面
3837,_, , ,不错,0,2,整体,正面
3837,_, , ,挺温柔的,3,7,使用体验,正面
3838,_, , ,这是很好的。,0,6,整体,正面
3838,价格价格价格,7,13,这非常慷慨,13,18,价格,正面
3839,_, , ,不错,16,18,整体,正面
3840,_, , ,好用,7,9,整体,正面
3840,_, , ,员额。,10,13,功效,正面
3840,_, , ,湿的,13,15,功效,正面
3840,_, , ,这不是假的,16,21,功效,正面
3841,_, , ,非常失望。我非常失望。,0,11,整体,负面
3841,_, , ,不错的,17,20,其他,负面
3841,_, , ,穷人,41,43,整体,负面
3842,_, , ,我很高兴,3,7,整体,正面
3842,交付。,8,11,很有礼貌,11,15,物流,正面
3843,后勤后勤后勤,0,6,准时到,6,9,物流,正面
3843,信使,10,12,_, , ,物流,正面
3844,后勤后勤后勤,6,12,来吧。,12,15,物流,正面
3845,_, , ,不错,2,4,整体,正面
3845,_, , ,不错的一首,20,25,整体,正面
3846,_, , ,我用不着,10,14,整体,负面
3847,_, , ,尼斯。不错。,3,9,整体,正面
3848,货币价值价值,0,6,高,6,7,价格,正面
3849,_, , ,这很难用,0,4,整体,负面
3849,化妆,8,10,超级坏。,10,14,使用体验,负面
3850,_, , ,这是很好的。,6,12,整体,正面
3851,_, , ,没有粉末,23,27,使用体验,正面
3852,_, , ,不错,22,24,整体,正面
3852,_, , ,完美无缺,32,36,整体,正面
3853,_, , ,不错嘛,0,3,整体,正面
3854,_, , ,不错,0,2,整体,正面
3854,孤立效应,3,7,还可以,7,10,功效,正面
3855,_, , ,这是很好的。,5,11,整体,正面
3855,_, , ,清理干净,14,18,功效,正面
3855,_, , ,量也大,19,22,其他,正面
3855,货币价值价值,23,29,很好。不错。,29,35,其他,正面
3856,信使,10,12,投诉,8,10,物流,负面
3856,服务态度,13,17,情况不妙。,17,22,物流,负面
3857,_, , ,好用,0,2,整体,正面
3857,_, , ,队列队列,15,19,功效,正面
3858,_, , ,有点干燥,2,6,使用体验,负面
3858,_, , ,画画不容易,7,12,使用体验,负面
3859,包装容器,0,4,我有点失望,4,9,包装,负面
3859,_, , ,还可以,19,22,整体,正面
3860,_, , ,很好,2,4,整体,正面
3860,_, , ,它没有被撕裂。,5,12,使用体验,正面
3860,_, , ,这是一个好交易。,13,21,价格,正面
3860,_, , ,美美塔!美美塔!,24,32,整体,正面
3861,_, , ,不错,0,2,整体,正面
3861,_, , ,不是那么白,3,8,功效,正面
3862,_, , ,非常满意。,0,5,整体,正面
3863,_, , ,"是的,我说对了",6,13,整体,正面
3864,_, , ,没关系。,4,8,整体,正面
3864,_, , ,补液,8,10,功效,正面
3865,服务,0,2,不好。说来话长。,2,10,服务,负面
3866,包装包装,0,4,精美,4,6,包装,正面
3866,后勤后勤后勤,7,13,来吧。,20,23,物流,正面
3867,_, , ,很好。不错。,16,22,整体,正面
3868,_, , ,廉价。,14,17,价格,正面
3868,_, , ,我很高兴,26,30,整体,正面
3869,礼品礼品,25,29,_, , ,价格,正面
3870,_, , ,很好,2,4,整体,正面
3871,_, , ,"-没关系的,对吗?",0,9,整体,正面
3871,_, , ,没那么好,10,14,使用体验,负面
3871,尝尝,15,17,有点大,17,20,气味,负面
3871,后勤后勤后勤,21,27,挺快的,27,30,物流,正面
3872,孤立效应,7,11,很好。不错。,11,17,功效,正面
3872,_, , ,显得皮肤很白,20,26,功效,正面
3873,酒精的气味。,0,6,更厚一点,6,10,气味,负面
3874,_, , ,不错,0,2,整体,正面
3874,_, , ,很好用,3,6,整体,正面
3874,_, , ,这是一个很好的掩护。,7,17,功效,正面
3874,_, , ,这是自然的。,18,24,功效,正面
3874,_, , ,我喜欢它。,25,30,整体,正面
3875,_, , ,不错,0,2,整体,正面
3876,_, , ,不错,18,20,整体,正面
3876,_, , ,不错,33,35,整体,正面
3876,_, , ,很实惠,38,41,价格,正面
3877,_, , ,是真实的,0,4,真伪,正面
3877,_, , ,非常满意。,5,10,整体,正面
3878,_, , ,很好用,0,3,整体,正面
3878,_, , ,水好湿,5,8,使用体验,正面
3878,_, , ,没有过敏。,8,13,使用体验,正面
3879,送货,7,9,来吧。,9,12,物流,正面
3879,包装包,13,16,很好。不错。,16,22,包装,正面
3880,_, , ,可以的,20,23,整体,正面
3881,_, , ,超级好用,0,4,整体,正面
3882,_, , ,这是一个好交易。,12,20,价格,正面
3883,数额数额,6,10,好多钱啊,10,14,其他,正面
3883,_, , ,你还好吗?,0,5,整体,正面
3884,交付。,0,3,服务不错,8,12,物流,正面
3884,_, , ,不错嘛,19,22,整体,正面
3884,_, , ,令人印象深刻。,23,30,使用体验,正面
3885,体液补充效应,4,10,很好。不错。,10,16,功效,正面
3885,_, , ,没有过敏。,17,22,使用体验,正面
3886,_, , ,这是真实的。,3,9,真伪,正面
3886,_, , ,很滋润,0,3,使用体验,正面
3887,_, , ,很好,11,13,整体,正面
3888,客人来了,38,42,_, , ,服务,正面
3888,_, , ,"不错,很好",28,33,整体,正面
3889,_, , ,非常好。非常好。非常好。,7,19,整体,正面
3889,_, , ,阳,33,34,真伪,正面
3890,_, , ,不错,0,2,整体,正面
3890,_, , ,很好。不错。,34,40,整体,正面
3891,_, , ,不错嘛,8,11,整体,正面
3891,掩护.,12,15,四颗星星,15,19,功效,正面
3891,持久性,22,25,四颗星星,17,21,功效,正面
3891,_, , ,化妆品不错,29,34,功效,正面
3891,颜色数,40,43,有点黑,45,48,功效,负面
3892,包装包装,0,4,"它很美,它会很美丽",4,13,包装,正面
3893,_, , ,不错嘛,4,7,整体,正面
